folder,application,sub_application,job_name,memname,description,desc_program,ref_program,ref_datasets
DRYRUN_TR3TEST_POTPRINT,DRYRUN_TR3TEST,DRYRUN_TR3TEST_POTPRINT_PP,TRP3QODW,P3QODW.jcl,ADAQODR    = DB2-U XML PRINT CONVERSION GENERATION,ADAQODR,,
DRYRUN_TR3TEST_POTPRINT,DRYRUN_TR3TEST,DRYRUN_TR3TEST_POTPRINT_PP,TRP3QODX,P3QODX.jcl,ADAQODR    = DB2-U XML PRINT CONVERSION GENERATION,ADAQODR,,
DRYRUN_TR3TEST_POTPRINT,DRYRUN_TR3TEST,DRYRUN_TR3TEST_POTPRINT_PP,TRP3TD02,P3TD02.jcl,MFCMDLNE = REMOVE PDF PATH (AT END OF JOBCHAIN) THUNDER,MFCMDLNE,,
DRYRUN_TR3TEST_POTPRINT,DRYRUN_TR3TEST,DRYRUN_TR3TEST_POTPRINT_PP,TRP3TD17,P3TD17.jcl,MFCMDLNE = REMOVE PDF PATH (AT END OF JOBCHAIN) THUNDER,MFCMDLNE,,
DRYRUN_TR3TEST_POTPRINT,DRYRUN_TR3TEST,DRYRUN_TR3TEST_POTPRINT_PP,TRP3TH02,P3TH02.jcl,BRIPTTH = CONVERT CUBHFOL TO XML FOR THUNDERHEAD,BRIPTTH,,
DRYRUN_TR3TEST_POTPRINT,DRYRUN_TR3TEST,DRYRUN_TR3TEST_POTPRINT_PP,TRP3TH03,P3TH03.jcl,BRIPTTH   = CONVERT CUBHFOL TO XML FOR THUNDERHEAD,BRIPTTH,,
DRYRUN_TR3TEST_POTPRINT,DRYRUN_TR3TEST,DRYRUN_TR3TEST_POTPRINT_PP,TRP3TH04,P3TH04.jcl,BRIPTTH   = CONVERT CUBHFOL TO XML FOR THUNDERHEAD,BRIPTTH,,
DRYRUN_TR3TEST_POTPRINT,DRYRUN_TR3TEST,DRYRUN_TR3TEST_POTPRINT_PP,TRP3TH05,P3TH05.jcl,BRIPTTH   = CONVERT CUBHFOL TO XML FOR THUNDERHEAD,BRIPTTH,,
DRYRUN_TR3TEST_POTPRINT,DRYRUN_TR3TEST,DRYRUN_TR3TEST_POTPRINT_PP,TRP3TH06,P3TH06.jcl,BRIPTTH   = CONVERT CUBHFOL TO XML FOR THUNDERHEAD,BRIPTTH,,
DRYRUN_TR3TEST_POTPRINT,DRYRUN_TR3TEST,DRYRUN_TR3TEST_POTPRINT_PP,TRP3TH17,P3TH17.jcl,BRIPTTH = CONVERT CUBHFOL TO XML FOR THUNDERHEAD,BRIPTTH,,
DRYRUN_TR3TEST_POTPRINT,DRYRUN_TR3TEST,DRYRUN_TR3TEST_POTPRINT_PP,TRP3TO02,P3TO02.jcl,THUNDER = FTP ZIP + THUNDERHEAD + GET RESULT,THUNDER,,
DRYRUN_TR3TEST_POTPRINT,DRYRUN_TR3TEST,DRYRUN_TR3TEST_POTPRINT_PP,TRP3TO03,P3TO03.jcl,THUNDER   = FTP ZIP + THUNDERHEAD + GET RESULT,THUNDER,,
DRYRUN_TR3TEST_POTPRINT,DRYRUN_TR3TEST,DRYRUN_TR3TEST_POTPRINT_PP,TRP3TO04,P3TO04.jcl,THUNDER   = FTP ZIP + THUNDERHEAD + GET RESULT,THUNDER,,
DRYRUN_TR3TEST_POTPRINT,DRYRUN_TR3TEST,DRYRUN_TR3TEST_POTPRINT_PP,TRP3TO05,P3TO05.jcl,THUNDER   = FTP ZIP + THUNDERHEAD + GET RESULT,THUNDER,,
DRYRUN_TR3TEST_POTPRINT,DRYRUN_TR3TEST,DRYRUN_TR3TEST_POTPRINT_PP,TRP3TO06,P3TO06.jcl,THUNDER   = FTP ZIP + THUNDERHEAD + GET RESULT,THUNDER,,
DRYRUN_TR3TEST_POTPRINT,DRYRUN_TR3TEST,DRYRUN_TR3TEST_POTPRINT_PP,TRP3TO17,P3TO17.jcl,THUNDER = FTP ZIP + THUNDERHEAD + GET RESULT,THUNDER,,
DRYRUN_TR3TEST_POTPRINT,DRYRUN_TR3TEST,DRYRUN_TR3TEST_POTPRINT_PP,TRP3TZ02,P3TZ02.jcl,MFCMDLNE = CREATE ZIP(XML) FILE FOR THUNDERHEAD,MFCMDLNE,,
DRYRUN_TR3TEST_POTPRINT,DRYRUN_TR3TEST,DRYRUN_TR3TEST_POTPRINT_PP,TRP3TZ03,P3TZ03.jcl,MFCMDLNE   = CREATE ZIP(XML) FILE FOR THUNDERHEAD,MFCMDLNE,,
DRYRUN_TR3TEST_POTPRINT,DRYRUN_TR3TEST,DRYRUN_TR3TEST_POTPRINT_PP,TRP3TZ04,P3TZ04.jcl,MFCMDLNE  = CREATE ZIP(XML) FILE FOR THUNDERHEAD,MFCMDLNE,,
DRYRUN_TR3TEST_POTPRINT,DRYRUN_TR3TEST,DRYRUN_TR3TEST_POTPRINT_PP,TRP3TZ05,P3TZ05.jcl,MFCMDLNE   = CREATE ZIP(XML) FILE FOR THUNDERHEAD,MFCMDLNE,,
DRYRUN_TR3TEST_POTPRINT,DRYRUN_TR3TEST,DRYRUN_TR3TEST_POTPRINT_PP,TRP3TZ06,P3TZ06.jcl,MFCMDLNE   = CREATE ZIP(XML) FILE FOR THUNDERHEAD,MFCMDLNE,,
DRYRUN_TR3TEST_POTPRINT,DRYRUN_TR3TEST,DRYRUN_TR3TEST_POTPRINT_PP,TRP3TZ17,P3TZ17.jcl,MFCMDLNE = CREATE ZIP(XML) FILE FOR THUNDERHEAD,MFCMDLNE,,
DRYRUN_TR3TEST_POTPRINT,DRYRUN_TR3TEST,DRYRUN_TR3TEST_POTPRINT_REJECTION_LETTER,TRP3FA12,P3FA12.jcl,ZZZJOFA   = DB2-U READING BATCHPROT FROM ADAQODR,ZZZJOFA,,
DRYRUN_TR3TEST_POTPRINT,DRYRUN_TR3TEST,DRYRUN_TR3TEST_POTPRINT_REJECTION_LETTER,TRP3FA13,P3FA13.jcl,ZZZJOFA   = DB2-U READING BATCHPROT FROM ADAQODR,ZZZJOFA,,
DRYRUN_TR3TEST_POTPRINT,DRYRUN_TR3TEST,DRYRUN_TR3TEST_POTPRINT_REJECTION_LETTER,TRP3FPRB,P3FPRB.jcl,ZZZJOFP  = DB2-U INSERT TPGMSTEUERUNG VERQORB,ZZZJOFP,,
DRYRUN_TR3TEST_POTPRINT,DRYRUN_TR3TEST,DRYRUN_TR3TEST_POTPRINT_REJECTION_LETTER,TRP3ODT1,P3ODT1.jcl,ADAQODT  = DB2-U CREATE XML PRINT CONVERTER,ADAQODT,,
DRYRUN_TR3TEST_POTPRINT,DRYRUN_TR3TEST,DRYRUN_TR3TEST_POTPRINT_REJECTION_LETTER,TRP3QORB,P3QORB.jcl,VERQORB  = DB2-U REJECTION OF APPLICATIONS,VERQORB,,APPLICATIONS
DRYRUN_TR3TEST_POTPRINT,DRYRUN_TR3TEST,DRYRUN_TR3TEST_POTPRINT_REJECTION_LETTER,TRP3TD12,P3TD12.jcl,MFCMDLNE   = REMOVE PDF PATH (AT END OF JOBCHAIN) THUNDERHEAD,MFCMDLNE,,
DRYRUN_TR3TEST_POTPRINT,DRYRUN_TR3TEST,DRYRUN_TR3TEST_POTPRINT_REJECTION_LETTER,TRP3TD13,P3TD13.jcl,MFCMDLNE   = REMOVE PDF PATH (AT END OF JOBCHAIN) THUNDERHEAD,MFCMDLNE,,
DRYRUN_TR3TEST_POTPRINT,DRYRUN_TR3TEST,DRYRUN_TR3TEST_POTPRINT_REJECTION_LETTER,TRP3TH12,P3TH12.jcl,BRIPTTH   = CONVERT CUBHFOL TO XML FOR THUNDERHEAD,BRIPTTH,,
DRYRUN_TR3TEST_POTPRINT,DRYRUN_TR3TEST,DRYRUN_TR3TEST_POTPRINT_REJECTION_LETTER,TRP3TH13,P3TH13.jcl,BRIPTTH   = CONVERT CUBHFOL TO XML FOR THUNDERHEAD,BRIPTTH,,
DRYRUN_TR3TEST_POTPRINT,DRYRUN_TR3TEST,DRYRUN_TR3TEST_POTPRINT_REJECTION_LETTER,TRP3TO12,P3TO12.jcl,THUNDER   = FTP ZIP + THUNDERHEAD + GET RESULT,THUNDER,,
DRYRUN_TR3TEST_POTPRINT,DRYRUN_TR3TEST,DRYRUN_TR3TEST_POTPRINT_REJECTION_LETTER,TRP3TO13,P3TO13.jcl,THUNDER   = FTP ZIP + THUNDERHEAD + GET RESULT,THUNDER,,
DRYRUN_TR3TEST_POTPRINT,DRYRUN_TR3TEST,DRYRUN_TR3TEST_POTPRINT_REJECTION_LETTER,TRP3TZ12,P3TZ12.jcl,MFCMDLNE   = CREATE ZIP(XML) FILE FOR THUNDERHEAD,MFCMDLNE,,
DRYRUN_TR3TEST_POTPRINT,DRYRUN_TR3TEST,DRYRUN_TR3TEST_POTPRINT_REJECTION_LETTER,TRP3TZ13,P3TZ13.jcl,MFCMDLNE   = CREATE ZIP(XML) FILE FOR THUNDERHEAD,MFCMDLNE,,
DRYRUN_TR3TEST_POTPRINT,DRYRUN_TR3TEST,DRYRUN_TR3TEST_POTPRINT_REJECTION_LETTER,TRP3VERB,P3VERB.jcl,HPUNL = DB2 UNLOAD VERVERB,HPUNL,,VERVERB
DRYRUN_TR3TEST_POTPRINT,DRYRUN_TR3TEST,DRYRUN_TR3TEST_POTPRINT_VARIOUS,TRP3DR09,P3DR09.jcl,ADAQODR  = DB2-U CREATE XML FOR BATCH DOCUMENTS,ADAQODR,,
DRYRUN_TR3TEST_POTPRINT,DRYRUN_TR3TEST,DRYRUN_TR3TEST_POTPRINT_VARIOUS,TRP3DR11,P3DR11.jcl,ADAQODR  = DB2-U CREATE XML FOR BATCH DOCUMENTS,ADAQODR,,
DRYRUN_TR3TEST_POTPRINT,DRYRUN_TR3TEST,DRYRUN_TR3TEST_POTPRINT_VARIOUS,TRP3FA15,P3FA15.jcl,"ZZZJOFA  = DB2-U TBATCH_PROT FOR LNNBB713 , LNCAB714",ZZZJOFA,,
DRYRUN_TR3TEST_POTPRINT,DRYRUN_TR3TEST,DRYRUN_TR3TEST_POTPRINT_VARIOUS,TRP3FA16,P3FA16.jcl,"ZZZJOFA  = DB2-U TBATCH_PROT FOR LNNBB713 , LNCAB714",ZZZJOFA,,
DRYRUN_TR3TEST_POTPRINT,DRYRUN_TR3TEST,DRYRUN_TR3TEST_POTPRINT_VARIOUS,TRP3OFAK,P3OFAK.jcl,ZZZJOFA  = DB2-U TBATCH_PROT WITH PRINT DOC'S,ZZZJOFA,,
DRYRUN_TR3TEST_POTPRINT,DRYRUN_TR3TEST,DRYRUN_TR3TEST_POTPRINT_VARIOUS,TRP3OFAL,P3OFAL.jcl,ZZZJOFA  = DB2-U TBATCH_PROT WITH PRINT DOC'S SMS,ZZZJOFA,,
DRYRUN_TR3TEST_POTPRINT,DRYRUN_TR3TEST,DRYRUN_TR3TEST_POTPRINT_VARIOUS,TRP3TD0K,P3TD0K.jcl,MFCMDLNE = REMOVE PDF PATH (AT END OF JOBCHAIN) THUNDER,MFCMDLNE,,
DRYRUN_TR3TEST_POTPRINT,DRYRUN_TR3TEST,DRYRUN_TR3TEST_POTPRINT_VARIOUS,TRP3TD0L,P3TD0L.jcl,MFCMDLNE = REMOVE PDF PATH (AT END OF JOBCHAIN) THUNDER,MFCMDLNE,,
DRYRUN_TR3TEST_POTPRINT,DRYRUN_TR3TEST,DRYRUN_TR3TEST_POTPRINT_VARIOUS,TRP3TD15,P3TD15.jcl,MFCMDLNE = REMOVE PDF PATH (AT END OF JOBCHAIN) THUNDER,MFCMDLNE,,
DRYRUN_TR3TEST_POTPRINT,DRYRUN_TR3TEST,DRYRUN_TR3TEST_POTPRINT_VARIOUS,TRP3TD16,P3TD16.jcl,MFCMDLNE = REMOVE PDF PATH (AT END OF JOBCHAIN) THUNDER,MFCMDLNE,,
DRYRUN_TR3TEST_POTPRINT,DRYRUN_TR3TEST,DRYRUN_TR3TEST_POTPRINT_VARIOUS,TRP3TH0K,P3TH0K.jcl,BRIPTTH    = CONVERT CUBHFOL TO XML FOR THUNDERHEAD,BRIPTTH,,
DRYRUN_TR3TEST_POTPRINT,DRYRUN_TR3TEST,DRYRUN_TR3TEST_POTPRINT_VARIOUS,TRP3TH0L,P3TH0L.jcl,BRIPTTH    = CONVERT CUBHFOL TO XML FOR THUNDERHEAD,BRIPTTH,,
DRYRUN_TR3TEST_POTPRINT,DRYRUN_TR3TEST,DRYRUN_TR3TEST_POTPRINT_VARIOUS,TRP3TH15,P3TH15.jcl,BRIPTTH    = CONVERT CUBHFOL TO XML FOR THUNDERHEAD,BRIPTTH,,
DRYRUN_TR3TEST_POTPRINT,DRYRUN_TR3TEST,DRYRUN_TR3TEST_POTPRINT_VARIOUS,TRP3TH16,P3TH16.jcl,BRIPTTH    = CONVERT CUBHFOL TO XML FOR THUNDERHEAD,BRIPTTH,,
DRYRUN_TR3TEST_POTPRINT,DRYRUN_TR3TEST,DRYRUN_TR3TEST_POTPRINT_VARIOUS,TRP3TO0K,P3TO0K.jcl,THUNDER  = FTP ZIP + THUNDERHEAD,THUNDER,,
DRYRUN_TR3TEST_POTPRINT,DRYRUN_TR3TEST,DRYRUN_TR3TEST_POTPRINT_VARIOUS,TRP3TO0L,P3TO0L.jcl,THUNDER  = FTP ZIP + THUNDERHEAD,THUNDER,,
DRYRUN_TR3TEST_POTPRINT,DRYRUN_TR3TEST,DRYRUN_TR3TEST_POTPRINT_VARIOUS,TRP3TO15,P3TO15.jcl,THUNDER  = FTP ZIP + THUNDERHEAD,THUNDER,,
DRYRUN_TR3TEST_POTPRINT,DRYRUN_TR3TEST,DRYRUN_TR3TEST_POTPRINT_VARIOUS,TRP3TO16,P3TO16.jcl,THUNDER  = FTP ZIP + THUNDERHEAD,THUNDER,,
DRYRUN_TR3TEST_POTPRINT,DRYRUN_TR3TEST,DRYRUN_TR3TEST_POTPRINT_VARIOUS,TRP3TZ0K,P3TZ0K.jcl,MFCMDLNE = CREATE ZIP(XML) FILE FOR THUNDERHEAD,MFCMDLNE,,
DRYRUN_TR3TEST_POTPRINT,DRYRUN_TR3TEST,DRYRUN_TR3TEST_POTPRINT_VARIOUS,TRP3TZ0L,P3TZ0L.jcl,MFCMDLNE = CREATE ZIP(XML) FILE FOR THUNDERHEAD,MFCMDLNE,,
DRYRUN_TR3TEST_POTPRINT,DRYRUN_TR3TEST,DRYRUN_TR3TEST_POTPRINT_VARIOUS,TRP3TZ15,P3TZ15.jcl,MFCMDLNE = CREATE ZIP(XML) FILE FOR THUNDERHEAD,MFCMDLNE,,
DRYRUN_TR3TEST_POTPRINT,DRYRUN_TR3TEST,DRYRUN_TR3TEST_POTPRINT_VARIOUS,TRP3TZ16,P3TZ16.jcl,MFCMDLNE = CREATE ZIP(XML) FILE FOR THUNDERHEAD,MFCMDLNE,,
DRYRUN_TR3TEST_POTPRINT,DRYRUN_TR3TEST,DRYRUN_TR3TEST_POTPRINT_YKB_CC_PRINT,TRP3EDA1,P3EDA1.jcl,HPUNL    = DB2 UNLOAD UBHVED1,HPUNL,,UBHVED1
DRYRUN_TR3TEST_POTPRINT,DRYRUN_TR3TEST,DRYRUN_TR3TEST_POTPRINT_YKB_CC_PRINT,TRP3END8,P3END8.jcl,IEFBR14  = END OF UBHQOCP PROCESSING,IEFBR14,,UBHQOCP
DRYRUN_TR3TEST_POTPRINT,DRYRUN_TR3TEST,DRYRUN_TR3TEST_POTPRINT_YKB_CC_PRINT,TRP3FA10,P3FA10.jcl,ZZZJOFA  = DB2-U TBATCH_PROT CC COLLECTION RECEIPT,ZZZJOFA,,
DRYRUN_TR3TEST_POTPRINT,DRYRUN_TR3TEST,DRYRUN_TR3TEST_POTPRINT_YKB_CC_PRINT,TRP3FA18,P3FA18.jcl,"ZZZJOFA  = DB2-U TBATCH_PROT FOR LNNBB713 , LNCAB714",ZZZJOFA,,
DRYRUN_TR3TEST_POTPRINT,DRYRUN_TR3TEST,DRYRUN_TR3TEST_POTPRINT_YKB_CC_PRINT,TRP3FA24,P3FA24.jcl,ZZZJOFA  = DB2-U TBATCH_PROT CC COLLECTION RECEIPT,ZZZJOFA,,
DRYRUN_TR3TEST_POTPRINT,DRYRUN_TR3TEST,DRYRUN_TR3TEST_POTPRINT_YKB_CC_PRINT,TRP3FA33,P3FA33.jcl,"ZZZJOFA  = DB2-U TBATCH_PROT FOR LNNBB713 , LNCAB714",ZZZJOFA,,
DRYRUN_TR3TEST_POTPRINT,DRYRUN_TR3TEST,DRYRUN_TR3TEST_POTPRINT_YKB_CC_PRINT,TRP3FA34,P3FA34.jcl,"ZZZJOFA  = DB2-U TBATCH_PROT FOR LNNBB713 , LNCAB714",ZZZJOFA,,
DRYRUN_TR3TEST_POTPRINT,DRYRUN_TR3TEST,DRYRUN_TR3TEST_POTPRINT_YKB_CC_PRINT,TRP3FA35,P3FA35.jcl,ZZZJOFA  = DB2-U TBATCH_PROT,ZZZJOFA,,
DRYRUN_TR3TEST_POTPRINT,DRYRUN_TR3TEST,DRYRUN_TR3TEST_POTPRINT_YKB_CC_PRINT,TRP3FA36,P3FA36.jcl,ZZZJOFA  = DB2-U TBATCH_PROT,ZZZJOFA,,
DRYRUN_TR3TEST_POTPRINT,DRYRUN_TR3TEST,DRYRUN_TR3TEST_POTPRINT_YKB_CC_PRINT,TRP3FA37,P3FA37.jcl,ZZZJOFA  = DB2-U TBATCH_PROT,ZZZJOFA,,
DRYRUN_TR3TEST_POTPRINT,DRYRUN_TR3TEST,DRYRUN_TR3TEST_POTPRINT_YKB_CC_PRINT,TRP3FA38,P3FA38.jcl,ZZZJOFA  = DB2-U TBATCH_PROT,ZZZJOFA,,
DRYRUN_TR3TEST_POTPRINT,DRYRUN_TR3TEST,DRYRUN_TR3TEST_POTPRINT_YKB_CC_PRINT,TRP3FA39,P3FA39.jcl,ZZZJOFA  = DB2-U TBATCH_PROT,ZZZJOFA,,
DRYRUN_TR3TEST_POTPRINT,DRYRUN_TR3TEST,DRYRUN_TR3TEST_POTPRINT_YKB_CC_PRINT,TRP3FA40,P3FA40.jcl,ZZZJOFA  = DB2-U TBATCH_PROT,ZZZJOFA,,
DRYRUN_TR3TEST_POTPRINT,DRYRUN_TR3TEST,DRYRUN_TR3TEST_POTPRINT_YKB_CC_PRINT,TRP3FA41,P3FA41.jcl,ZZZJOFA  = DB2-U TBATCH_PROT,ZZZJOFA,,
DRYRUN_TR3TEST_POTPRINT,DRYRUN_TR3TEST,DRYRUN_TR3TEST_POTPRINT_YKB_CC_PRINT,TRP3FA54,P3FA54.jcl,ZZZJOFA  = DB2-U TBATCH_PROT,ZZZJOFA,,
DRYRUN_TR3TEST_POTPRINT,DRYRUN_TR3TEST,DRYRUN_TR3TEST_POTPRINT_YKB_CC_PRINT,TRP3FA55,P3FA55.jcl,ZZZJOFA  = DB2-U TBATCH_PROT (TRMCD),ZZZJOFA,,TRMCD
DRYRUN_TR3TEST_POTPRINT,DRYRUN_TR3TEST,DRYRUN_TR3TEST_POTPRINT_YKB_CC_PRINT,TRP3FA56,P3FA56.jcl,ZZZJOFA  = DB2-U TBATCH_PROT (TRMCE),ZZZJOFA,,TRMCE
DRYRUN_TR3TEST_POTPRINT,DRYRUN_TR3TEST,DRYRUN_TR3TEST_POTPRINT_YKB_CC_PRINT,TRP3FA57,P3FA57.jcl,ZZZJOFA  = DB2-U TBATCH_PROT,ZZZJOFA,,
DRYRUN_TR3TEST_POTPRINT,DRYRUN_TR3TEST,DRYRUN_TR3TEST_POTPRINT_YKB_CC_PRINT,TRP3FA59,P3FA59.jcl,ZZZJOFA  = DB2-U TBATCH_PROT (TRSTD),ZZZJOFA,,TRSTD
DRYRUN_TR3TEST_POTPRINT,DRYRUN_TR3TEST,DRYRUN_TR3TEST_POTPRINT_YKB_CC_PRINT,TRP3FA61,P3FA61.jcl,ZZZJOFA  = DB2-U TBATCH_PROT (TRSLC),ZZZJOFA,,TRSLC
DRYRUN_TR3TEST_POTPRINT,DRYRUN_TR3TEST,DRYRUN_TR3TEST_POTPRINT_YKB_CC_PRINT,TRP3FA62,P3FA62.jcl,ZZZJOFA  = DB2-U TBATCH_PROT (TRSPE),ZZZJOFA,,TRSPE
DRYRUN_TR3TEST_POTPRINT,DRYRUN_TR3TEST,DRYRUN_TR3TEST_POTPRINT_YKB_CC_PRINT,TRP3FP51,P3FP51.jcl,ZZZJOFP  = DB2-U INSERT TPGMSTEUERUNG UBHQOCP,ZZZJOFP,,
DRYRUN_TR3TEST_POTPRINT,DRYRUN_TR3TEST,DRYRUN_TR3TEST_POTPRINT_YKB_CC_PRINT,TRP3FP52,P3FP52.jcl,ZZZJOFP  = DB2-U INSERT TPGMSTEUERUNG UBHQOCP,ZZZJOFP,,
DRYRUN_TR3TEST_POTPRINT,DRYRUN_TR3TEST,DRYRUN_TR3TEST_POTPRINT_YKB_CC_PRINT,TRP3FP53,P3FP53.jcl,ZZZJOFP  = DB2-U INSERT TPGMSTEUERUNG UBHQOCP,ZZZJOFP,,
DRYRUN_TR3TEST_POTPRINT,DRYRUN_TR3TEST,DRYRUN_TR3TEST_POTPRINT_YKB_CC_PRINT,TRP3FP54,P3FP54.jcl,ZZZJOFP  = DB2-U INSERT TPGMSTEUERUNG UBHQOCP,ZZZJOFP,,
DRYRUN_TR3TEST_POTPRINT,DRYRUN_TR3TEST,DRYRUN_TR3TEST_POTPRINT_YKB_CC_PRINT,TRP3FP55,P3FP55.jcl,ZZZJOFP  = DB2-U INSERT TPGMSTEUERUNG UBHQOCP,ZZZJOFP,,
DRYRUN_TR3TEST_POTPRINT,DRYRUN_TR3TEST,DRYRUN_TR3TEST_POTPRINT_YKB_CC_PRINT,TRP3FP56,P3FP56.jcl,ZZZJOFP  = DB2-U INSERT TPGMSTEUERUNG UBHVECN,ZZZJOFP,,
DRYRUN_TR3TEST_POTPRINT,DRYRUN_TR3TEST,DRYRUN_TR3TEST_POTPRINT_YKB_CC_PRINT,TRP3FP57,P3FP57.jcl,ZZZJOFP  = DB2-U INSERT TPGMSTEUERUNG UBHQOCP,ZZZJOFP,,
DRYRUN_TR3TEST_POTPRINT,DRYRUN_TR3TEST,DRYRUN_TR3TEST_POTPRINT_YKB_CC_PRINT,TRP3FP58,P3FP58.jcl,ZZZJOFP  = DB2-U INSERT TPGMSTEUERUNG UBHQOCP,ZZZJOFP,,
DRYRUN_TR3TEST_POTPRINT,DRYRUN_TR3TEST,DRYRUN_TR3TEST_POTPRINT_YKB_CC_PRINT,TRP3FP59,P3FP59.jcl,ZZZJOFP  = DB2-U INSERT TPGMSTEUERUNG UBHQOCP,ZZZJOFP,,
DRYRUN_TR3TEST_POTPRINT,DRYRUN_TR3TEST,DRYRUN_TR3TEST_POTPRINT_YKB_CC_PRINT,TRP3FP60,P3FP60.jcl,ZZZJOFP  = DB2-U INSERT TPGMSTEUERUNG UBHQOCP,ZZZJOFP,,
DRYRUN_TR3TEST_POTPRINT,DRYRUN_TR3TEST,DRYRUN_TR3TEST_POTPRINT_YKB_CC_PRINT,TRP3FP61,P3FP61.jcl,ZZZJOFP  = DB2-U INSERT TPGMSTEUERUNG UBHQOCP,ZZZJOFP,,
DRYRUN_TR3TEST_POTPRINT,DRYRUN_TR3TEST,DRYRUN_TR3TEST_POTPRINT_YKB_CC_PRINT,TRP3FP62,P3FP62.jcl,ZZZJOFP  = DB2-U INSERT TPGMSTEUERUNG UBHVESP,ZZZJOFP,,
DRYRUN_TR3TEST_POTPRINT,DRYRUN_TR3TEST,DRYRUN_TR3TEST_POTPRINT_YKB_CC_PRINT,TRP3FP74,P3FP74.jcl,ZZZJOFP  = DB2-U INSERT TPGMSTEUERUNG UBHQOCP,ZZZJOFP,,
DRYRUN_TR3TEST_POTPRINT,DRYRUN_TR3TEST,DRYRUN_TR3TEST_POTPRINT_YKB_CC_PRINT,TRP3FP75,P3FP75.jcl,ZZZJOFP  = DB2-U INSERT TPGMSTEUERUNG UBHQOCP,ZZZJOFP,,
DRYRUN_TR3TEST_POTPRINT,DRYRUN_TR3TEST,DRYRUN_TR3TEST_POTPRINT_YKB_CC_PRINT,TRP3FP76,P3FP76.jcl,ZZZJOFP  = DB2-U INSERT TPGMSTEUERUNG UBHQOCP,ZZZJOFP,,
DRYRUN_TR3TEST_POTPRINT,DRYRUN_TR3TEST,DRYRUN_TR3TEST_POTPRINT_YKB_CC_PRINT,TRP3FP77,P3FP77.jcl,ZZZJOFP  = DB2-U INSERT TPGMSTEUERUNG UBHQOCP,ZZZJOFP,,
DRYRUN_TR3TEST_POTPRINT,DRYRUN_TR3TEST,DRYRUN_TR3TEST_POTPRINT_YKB_CC_PRINT,TRP3FP81,P3FP81.jcl,ZZZJOFP  = DB2-U INSERT TPGMSTEUERUNG UBHQOCP,ZZZJOFP,,
DRYRUN_TR3TEST_POTPRINT,DRYRUN_TR3TEST,DRYRUN_TR3TEST_POTPRINT_YKB_CC_PRINT,TRP3FP85,P3FP85.jcl,ZZZJOFP  = DB2-U INSERT TPGMSTEUERUNG UBHQOCP,ZZZJOFP,,
DRYRUN_TR3TEST_POTPRINT,DRYRUN_TR3TEST,DRYRUN_TR3TEST_POTPRINT_YKB_CC_PRINT,TRP3FP86,P3FP86.jcl,ZZZJOFP  = DB2-U INSERT TPGMSTEUERUNG UBHQOCP,ZZZJOFP,,
DRYRUN_TR3TEST_POTPRINT,DRYRUN_TR3TEST,DRYRUN_TR3TEST_POTPRINT_YKB_CC_PRINT,TRP3LOC6,P3LOC6.jcl,ALLOC    = ALLOC OF GESAMT ES FILE,ALLOC,,GESAMT
DRYRUN_TR3TEST_POTPRINT,DRYRUN_TR3TEST,DRYRUN_TR3TEST_POTPRINT_YKB_CC_PRINT,TRP3OCP1,P3OCP1.jcl,UBHQOCP  = DB2-U TBATCHPROT,UBHQOCP,,
DRYRUN_TR3TEST_POTPRINT,DRYRUN_TR3TEST,DRYRUN_TR3TEST_POTPRINT_YKB_CC_PRINT,TRP3OCP2,P3OCP2.jcl,UBHQOCP  = DB2-U TBATCHPROT,UBHQOCP,,
DRYRUN_TR3TEST_POTPRINT,DRYRUN_TR3TEST,DRYRUN_TR3TEST_POTPRINT_YKB_CC_PRINT,TRP3OCP3,P3OCP3.jcl,UBHQOCP  = DB2-U TBATCHPROT,UBHQOCP,,
DRYRUN_TR3TEST_POTPRINT,DRYRUN_TR3TEST,DRYRUN_TR3TEST_POTPRINT_YKB_CC_PRINT,TRP3OCP4,P3OCP4.jcl,UBHQOCP  = DB2-U TBATCHPROT,UBHQOCP,,
DRYRUN_TR3TEST_POTPRINT,DRYRUN_TR3TEST,DRYRUN_TR3TEST_POTPRINT_YKB_CC_PRINT,TRP3OCP5,P3OCP5.jcl,UBHQOCP  = DB2-U TBATCHPROT,UBHQOCP,,
DRYRUN_TR3TEST_POTPRINT,DRYRUN_TR3TEST,DRYRUN_TR3TEST_POTPRINT_YKB_CC_PRINT,TRP3OD10,P3OD10.jcl,ADAQODR  = DB2-U XML PRINT CONVERTER,ADAQODR,,
DRYRUN_TR3TEST_POTPRINT,DRYRUN_TR3TEST,DRYRUN_TR3TEST_POTPRINT_YKB_CC_PRINT,TRP3OD40,P3OD40.jcl,ADAQODR  = DB2-U XML PRINT CONVERTER,ADAQODR,,
DRYRUN_TR3TEST_POTPRINT,DRYRUN_TR3TEST,DRYRUN_TR3TEST_POTPRINT_YKB_CC_PRINT,TRP3OD41,P3OD41.jcl,ADAQODR  = DB2-U XML PRINT CONVERTER,ADAQODR,,
DRYRUN_TR3TEST_POTPRINT,DRYRUN_TR3TEST,DRYRUN_TR3TEST_POTPRINT_YKB_CC_PRINT,TRP3OD42,P3OD42.jcl,ADAQODR  = DB2-U XML PRINT CONVERTER,ADAQODR,,
